sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,padding,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower_ms,mvt_err_upper_ms,all_median_mvt_ms,all_mvt_err_lower_ms,all_mvt_err_upper_ms,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,sigma_feature,center_time_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,complex_pulse_short,0.1,100.0,2,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,263,37,10.192,2.6718,0.9668,10.534,2.8647,2.0931,-999,8000.84,261267.29,258764.51,2502.78,59.92,1000.11,360.16,275.64,-999,2921.03,2893.05,55.95,325.05,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,100.0,1,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,261,39,10.671,3.207,2.1294,10.7745,3.1932,2.2345,-999,7998.08,520095.54,517590.79,2504.75,8902.86,999.76,781.0,780.98,-999,5815.82,5787.81,39.89,26.55,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,12,3,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,245,55,12.874,3.606,2.572,14.3095,3.9739,3.1587,-999,8000.76,20989.03,20690.37,298.66,413.77,1000.09,61.42,61.07,-999,234.66,231.32,20.36,14.7,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,200.0,2,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,291,9,8.906,1.7348,1.7466,8.9275,1.737,1.8219,-999,7998.46,522595.35,517585.59,5009.77,60.01,999.81,662.92,544.68,-999,5843.63,5787.61,79.79,650.84,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,200.0,2,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.92,1.4663,0.4574,8.92,1.4663,0.4574,-999,7998.24,522595.8,517585.81,5009.99,8903.0,999.78,1019.52,1019.52,-999,5843.71,5787.69,79.8,53.1,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,300.0,3,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.875,1.3872,0.172,8.875,1.3872,0.172,-999,7998.24,525101.31,517585.81,7515.5,60.05,999.78,854.03,854.03,-999,5871.73,5787.69,119.7,976.08,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,4,4,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,154,146,18.681,3.9624,6.031,25.295,8.1074,56.8849,-999,8003.81,5290.9,5188.73,102.17,61.27,1000.48,18.38,18.1,-999,59.14,58.0,10.27,13.13,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,20,5,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,247,53,10.6,2.0168,2.0907,10.767,2.0854,2.3068,-999,8002.72,21187.75,20688.55,499.21,60.47,1000.34,61.35,61.05,-999,236.86,231.28,34.03,64.62,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,12,4,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,225,75,12.576,3.5983,2.5653,13.161,3.7662,4.8804,-999,7994.5,15818.51,15519.68,298.83,59.56,999.31,41.79,41.79,-999,176.93,173.58,22.5,38.94,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,5,5,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,218,82,15.742,3.1882,5.359,17.9955,5.1308,10.6063,-999,7993.51,5304.8,5180.34,124.46,60.0,999.19,20.71,20.69,-999,59.34,57.94,12.52,16.18,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,10,5,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,243,57,12.524,3.3849,2.6107,12.777,3.3958,3.9459,-999,8001.44,10591.91,10342.88,249.02,235.86,1000.18,46.42,46.42,-999,118.42,115.63,21.23,16.24,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,30,3,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,262,38,10.685,2.7536,1.9141,10.7985,2.1882,2.2161,-999,7991.76,52504.18,51753.84,750.34,941.22,998.97,139.2,138.62,-999,587.34,578.95,35.44,24.46,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,40,4,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,280,20,9.068,1.6922,1.7745,9.111,1.7175,1.8352,-999,7992.55,52755.22,51755.63,999.59,941.6,999.07,163.09,163.09,-999,590.12,578.94,47.22,32.59,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,10,5,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,232,68,12.7355,3.6724,2.4619,13.1435,3.6835,4.4197,-999,8000.41,10590.47,10341.64,248.82,60.34,1000.05,35.22,35.19,-999,118.41,115.63,21.21,32.26,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,20,4,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,242,58,10.782,2.1482,2.1889,11.013,2.2505,4.0705,-999,7998.79,26365.3,25866.02,499.28,60.3,999.85,64.77,64.76,-999,294.81,289.23,31.33,64.63,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,25,5,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,258,42,9.138,1.3694,1.9518,9.487,1.0216,2.7618,-999,8001.15,26500.62,25874.82,625.79,60.52,1000.14,75.0,74.97,-999,296.28,289.28,39.26,80.86,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,20,4,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,257,43,10.77,2.1333,2.1197,10.917,2.2306,2.3191,-999,7999.8,26367.22,25867.75,499.47,501.93,999.98,87.91,87.87,-999,294.81,289.23,31.34,22.31,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,12,4,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,240,60,12.4745,3.558,2.5833,12.724,3.5676,2.7279,-999,7996.76,15817.35,15518.3,299.05,324.52,999.6,58.1,58.1,-999,176.89,173.54,22.52,16.62,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,16,4,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,249,51,11.039,2.2269,2.1728,11.444,2.4792,3.525,-999,7999.88,21087.02,20688.18,398.84,414.0,999.99,72.04,72.0,-999,235.77,231.31,27.19,19.62,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,15,5,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,237,63,10.788,2.1856,2.1797,10.988,2.227,4.0998,-999,7998.88,15897.14,15522.35,374.79,59.7,999.86,49.18,49.17,-999,177.76,173.57,28.22,48.76,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,40,4,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,277,23,9.004,1.7187,1.8509,9.0925,1.7727,1.8843,-999,7991.45,52757.78,51758.01,999.76,59.34,998.93,118.44,118.44,-999,590.19,579.01,47.23,130.54,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,4,4,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,206,94,18.481,4.1982,6.8294,21.4035,6.5929,17.7681,-999,7990.23,5279.43,5179.27,100.16,149.43,998.78,22.76,22.04,-999,59.06,57.94,10.08,8.21,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,200.0,4,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.9255,0.1407,0.1255,8.9255,0.1407,0.1255,-999,8000.23,263794.79,258784.79,5009.99,4481.97,1000.03,800.47,800.47,-999,2949.4,2893.39,112.0,74.84,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,16,4,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,245,55,12.272,3.4679,2.5775,12.436,3.4481,2.7333,-999,8002.3,21089.41,20690.62,398.8,60.47,1000.29,54.58,54.58,-999,235.76,231.31,27.18,51.63,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,5,5,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,224,76,15.628,3.1878,5.1735,17.533,4.767,7.5411,-999,7992.67,5300.35,5176.35,124.0,147.93,999.08,26.37,26.33,-999,59.29,57.9,12.47,10.22,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,15,3,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,242,58,12.719,3.455,2.371,12.8575,3.4183,3.0597,-999,7998.94,26238.72,25865.07,373.66,501.83,999.87,74.43,73.07,-999,293.39,289.21,23.44,16.69,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,8,4,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,217,83,15.011,4.274,3.0167,16.598,5.3531,5.7942,-999,7997.81,10542.22,10342.92,199.3,60.11,999.73,30.96,30.96,-999,117.89,115.66,16.99,25.89,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,8,4,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,229,71,14.727,4.1712,3.1653,15.1175,4.2245,4.803,-999,8000.02,10549.13,10349.28,199.84,236.34,1000.0,42.7,42.7,-999,117.95,115.71,17.03,13.02,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,50,5,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,291,9,8.946,1.6198,1.193,8.954,1.6213,1.1992,-999,7990.92,53012.78,51760.94,1251.84,59.37,998.86,141.57,141.41,-999,593.06,579.06,59.13,163.41,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,150.0,3,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.904,1.4793,0.2173,8.904,1.4793,0.2173,-999,8000.23,262541.5,258784.79,3756.71,4481.97,1000.03,627.91,625.19,-999,2935.39,2893.39,83.98,56.12,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,250.0,5,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.895,1.3106,0.094,8.895,1.3106,0.094,-999,8000.23,265047.55,258784.79,6262.76,59.64,1000.03,693.41,693.41,-999,2963.41,2893.39,140.01,815.31,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,500.0,5,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.926,0.0575,0.0602,8.926,0.0575,0.0602,-999,7998.24,530113.69,517585.81,12527.88,60.05,999.78,1339.94,1300.36,-999,5927.77,5787.69,199.54,1627.09,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,400.0,4,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.93,0.0642,0.074,8.93,0.0642,0.074,-999,7998.24,527609.03,517585.81,10023.22,8903.0,999.78,1587.09,1587.09,-999,5899.77,5787.69,159.64,106.23,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,200.0,4,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.8785,1.3707,0.1457,8.8785,1.3707,0.1457,-999,8000.23,263794.79,258784.79,5009.99,59.64,1000.03,567.62,567.62,-999,2949.4,2893.39,112.0,652.22,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,300.0,3,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.9125,0.1048,0.1207,8.9125,0.1048,0.1207,-999,7998.24,525101.31,517585.81,7515.5,8903.0,999.78,1280.64,1280.64,-999,5871.73,5787.69,119.7,79.65,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,400.0,4,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.904,1.2982,0.0823,8.904,1.2982,0.0823,-999,7998.24,527609.03,517585.81,10023.22,60.05,999.78,1090.19,1090.19,-999,5899.77,5787.69,159.64,1301.78,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,15,5,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,246,54,10.7185,2.3291,2.2421,10.915,2.2204,3.7186,-999,7997.02,15897.94,15523.62,374.32,324.77,999.63,62.92,62.78,-999,177.79,173.6,28.18,20.79,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,50,5,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,295,5,8.97,1.623,1.1726,8.9715,1.6237,1.1957,-999,7990.23,53011.09,51759.47,1251.62,942.22,998.78,187.73,187.58,-999,593.07,579.07,59.12,40.79,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,20,5,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,264,36,10.576,2.2457,1.6649,10.703,2.0576,2.1373,-999,8004.5,21190.26,20690.41,499.85,413.76,1000.56,79.75,76.83,-999,236.86,231.27,34.07,24.59,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.1,0.01,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,69,231,10.37,3.4398,42.0567,32.3755,19.9312,33.0085,-999,7994.51,51912.32,51909.65,2.67,60.36,999.31,79.74,3.4,-999,580.63,580.6,0.13,0.35,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.03,0.01,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,143,157,72.09,22.1492,30.3157,83.9995,27.3995,61.4594,-999,8004.1,15573.97,15573.04,0.92,325.41,1000.51,64.13,45.93,-999,174.09,174.07,0.07,0.05,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,25,5,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,264,36,9.2115,1.3731,2.0972,10.141,1.557,2.5945,-999,7998.88,26498.25,25872.93,625.32,502.71,999.86,96.18,96.0,-999,296.29,289.3,39.23,27.91,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.01,0.01,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,152,148,143.53,45.4166,69.6037,178.027,70.1484,119.0329,-999,7997.01,5187.26,5186.97,0.29,60.71,999.63,37.59,12.07,-999,58.01,58.01,0.03,0.04,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.1,0.01,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,70,230,10.299,3.8378,42.0032,32.4685,20.0697,32.5971,-999,7995.99,51912.19,51909.51,2.67,941.01,999.5,79.3,51.13,-999,580.57,580.54,0.13,0.09,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.01,0.01,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,152,148,143.397,45.2836,69.6682,177.589,69.6786,119.4709,-999,7997.01,5187.26,5186.97,0.29,147.93,999.63,37.55,30.21,-999,58.01,58.01,0.03,0.02,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.02,0.01,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,153,147,96.322,36.9502,28.1314,104.132,34.1687,78.1566,-999,7998.36,10371.15,10370.55,0.6,236.7,999.79,52.08,34.94,-999,115.97,115.96,0.05,0.04,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.05,0.01,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,104,196,68.004,25.092,15.8866,70.833,26.2112,42.7253,-999,7978.67,25963.36,25962.12,1.24,500.57,997.33,97.5,70.92,-999,290.68,290.66,0.08,0.05,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.02,0.01,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,153,147,96.341,36.9692,28.4634,104.3065,34.3167,76.5734,-999,7998.36,10371.15,10370.55,0.6,60.39,999.79,52.1,9.98,-999,115.97,115.96,0.05,0.08,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.05,0.01,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,104,196,68.292,24.7389,15.6058,71.0635,25.9343,42.0722,-999,7980.49,25958.64,25957.38,1.26,60.76,997.56,97.81,8.51,-999,290.59,290.58,0.08,0.16,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,1,1,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,127,173,116.69,45.3826,80.0214,145.837,57.0604,125.6527,-999,7997.04,5216.35,5191.38,24.98,146.2,999.63,34.23,26.38,-999,58.33,58.05,2.51,2.07,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.04,0.01,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,128,172,70.5845,27.1516,20.3801,77.0385,28.4214,39.6131,-999,8006.3,20765.37,20764.4,0.97,414.17,1000.79,81.36,60.87,-999,232.08,232.07,0.07,0.05,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.03,0.01,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,142,158,72.1265,22.2455,30.1604,84.2795,27.4945,63.8005,-999,8003.23,15576.23,15575.31,0.92,59.63,1000.4,64.14,8.53,-999,174.12,174.11,0.07,0.12,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,2,1,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,116,184,51.9005,23.0161,34.8985,78.689,38.8031,63.3362,-999,7989.06,10415.53,10365.97,49.56,236.43,998.63,39.89,35.45,-999,116.53,115.98,4.22,3.23,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.04,0.01,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,128,172,70.8685,25.5475,22.4959,77.5305,28.5672,40.8846,-999,8006.87,20763.66,20762.7,0.96,61.2,1000.86,81.41,8.65,-999,232.05,232.04,0.07,0.12,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,3,1,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,111,189,35.006,16.1566,31.8198,56.38,27.2534,38.5401,-999,7991.81,15635.14,15560.69,74.44,325.6,998.98,46.56,40.07,-999,174.91,174.07,5.6,4.13,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,5,1,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,122,178,18.896,6.4426,10.1119,31.768,14.7953,27.5372,-999,7993.7,26055.02,25931.32,123.7,502.28,999.21,56.87,55.27,-999,291.43,290.05,7.75,5.52,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,4,1,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,130,170,22.1065,7.6363,17.9718,40.1165,21.5305,30.1205,-999,7991.74,20846.57,20746.92,99.65,413.48,998.97,49.86,48.0,-999,233.2,232.09,6.79,4.9,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.5,0.01,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,5.08,0.7866,0.4306,5.081,0.7868,0.4565,-999,7992.33,259555.39,259543.05,12.34,4481.58,999.04,262.71,172.05,-999,2903.45,2903.31,0.28,0.18,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,250.0,5,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.933,0.0898,0.088,8.933,0.0898,0.088,-999,8000.23,265047.55,258784.79,6262.76,4481.97,1000.03,926.95,926.95,-999,2963.41,2893.39,140.01,93.55,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,10,1,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,130,170,9.009,2.8334,3.6785,15.9165,7.7783,11.6997,-999,7985.72,52172.62,51923.39,249.23,938.87,998.21,78.05,75.6,-999,583.86,581.07,11.76,8.14,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,0.5,0.01,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,5.081,0.7855,0.4292,5.0835,0.7863,0.4562,-999,7992.33,259555.39,259543.05,12.34,59.82,999.04,262.5,3.35,-999,2903.45,2903.31,0.28,1.6,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,500.0,5,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.951,0.056,0.041,8.951,0.056,0.041,-999,7998.24,530113.69,517585.81,12527.88,8903.0,999.78,1863.56,1863.56,-999,5927.77,5787.69,199.54,132.78,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,50.0,1,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,296,4,5.052,0.7754,0.451,5.0565,0.778,0.4681,-999,7992.16,260792.6,259541.04,1251.56,4481.38,999.02,282.97,280.36,-999,2917.32,2903.32,27.94,18.7,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,1.0,0.01,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5415,0.1365,0.6717,4.5415,0.1365,0.6717,-999,8007.84,519105.17,519080.12,25.05,8900.12,1000.98,484.62,321.21,-999,5801.19,5800.91,0.4,0.27,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,1.0,0.01,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5415,0.1358,0.6717,4.5415,0.1358,0.6717,-999,8007.84,519105.17,519080.12,25.05,60.05,1000.98,484.62,4.2,-999,5801.19,5800.91,0.4,3.26,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,100.0,1,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.675,0.2515,0.5252,4.675,0.2515,0.5252,-999,8007.84,521584.8,519080.12,2504.68,8900.12,1000.98,540.22,536.31,-999,5828.9,5800.91,39.84,26.55,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,12,3,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,212,88,12.347,3.5687,2.5075,12.6745,3.6037,5.4665,-999,8001.08,21053.58,20754.08,299.5,413.47,1000.14,61.07,60.82,-999,235.38,232.03,20.39,14.74,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,6,3,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,215,85,15.487,3.2825,5.2403,17.487,4.7238,8.7394,-999,7990.11,10527.44,10377.75,149.68,235.29,998.76,33.85,33.03,-999,117.78,116.1,12.75,9.78,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,2,2,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,97,203,119.53,48.3162,78.9812,160.482,67.3154,122.0314,-999,7987.06,5233.6,5184.79,48.8,60.02,998.38,34.6,15.53,-999,58.56,58.02,4.91,6.34,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,30,3,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,250,50,7.777,2.2394,2.6016,8.6425,2.6139,2.6063,-999,7991.21,52674.26,51922.17,752.1,942.39,998.9,123.96,122.58,-999,589.27,580.85,35.48,24.51,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,15,3,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,220,80,10.5275,2.8502,2.4331,11.2115,3.2443,4.4249,-999,7992.1,26324.19,25950.29,373.9,503.28,999.01,70.75,69.18,-999,294.47,290.29,23.43,16.68,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,8,2,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,193,107,14.462,3.9323,3.3533,15.8395,4.752,13.0614,-999,8004.77,20958.87,20758.58,200.29,413.97,1000.6,51.24,50.87,-999,234.27,232.03,13.64,9.85,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,2,1,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,131,169,84.826,34.4338,34.387,100.482,36.1636,71.6818,-999,7995.33,10418.68,10369.21,49.47,59.27,999.42,49.6,13.7,-999,116.52,115.97,4.21,6.47,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,3,1,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,112,188,62.1835,27.363,35.4555,80.814,33.2323,57.957,-999,7992.24,15632.23,15558.18,74.05,59.58,999.03,59.8,13.57,-999,174.87,174.04,5.57,9.64,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,20,2,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,175,125,8.731,2.558,2.6337,11.0075,3.7989,9.8915,-999,7991.26,52417.53,51917.77,499.77,59.69,998.91,74.19,58.18,-999,586.39,580.8,23.58,65.09,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,6,2,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,124,176,18.682,4.109,7.0298,33.949,16.5074,35.3256,-999,7994.62,15714.4,15564.1,150.3,59.65,999.33,35.92,25.08,-999,175.76,174.08,11.31,19.57,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
