sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower,mvt_err_upper,all_median_mvt_ms,all_mvt_err_lower,all_mvt_err_upper,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,S16,S32,S64,S128,S16_total,S32_total,S64_total,S128_total,S16_template,S32_template,S64_template,S128_template,S16_feature,S32_feature,S64_feature,S128_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,norris,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,9.38,0.0832,0.0942,9.38,0.0832,0.0942,7665.08,88.65,-999,-999,-999,-999,1020.53,855.8,-999,814.48,-999,-999,-999,-999,57.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,11.4765,0.0645,0.0557,11.4765,0.0645,0.0557,7665.08,88.65,-999,-999,-999,-999,1020.53,894.33,-999,814.48,-999,-999,-999,-999,57.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.03,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,6.376,0.9725,0.08,6.376,0.9725,0.08,7665.08,88.65,-999,-999,-999,-999,1020.53,715.87,-999,814.48,-999,-999,-999,-999,57.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.4315,0.3607,0.0737,7.4315,0.3607,0.0737,7665.08,88.65,-999,-999,-999,-999,1020.53,789.64,-999,814.48,-999,-999,-999,-999,57.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.01,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,286,14,5.127,0.1712,0.9344,5.389,0.4356,0.6772,7666.14,88.73,-999,-999,-999,-999,1021.52,652.94,-999,814.22,-999,-999,-999,-999,57.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,13.3165,0.1597,0.1087,13.3165,0.1597,0.1087,18541.5,240.72,-999,-999,-999,-999,1005.42,1060.29,-999,1195.09,-999,-999,-999,-999,67.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.01,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,226,74,33.4765,2.8745,0.2575,33.341,18.085,0.3783,61819.74,799.51,-999,-999,-999,-999,999.94,1688.25,-999,2186.54,-999,-999,-999,-999,69.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,10.5615,0.1291,0.1657,10.5615,0.1291,0.1657,18541.5,240.72,-999,-999,-999,-999,1005.42,966.38,-999,1195.09,-999,-999,-999,-999,67.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.03,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,287,13,10.49,1.6854,0.1202,10.4875,1.6915,0.1245,18539.49,240.86,-999,-999,-999,-999,1006.01,962.01,-999,1194.58,-999,-999,-999,-999,67.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,14.7475,0.163,0.1265,14.7475,0.163,0.1265,18541.5,240.72,-999,-999,-999,-999,1005.42,1100.52,-999,1195.09,-999,-999,-999,-999,67.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.003,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,246,54,5.123,0.1676,0.9496,5.1175,1.351,0.9625,7662.85,88.78,-999,-999,-999,-999,1022.09,652.77,-999,813.78,-999,-999,-999,-999,57.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.001,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,11.13,2.9948,0.2886,9.5855,3.8099,1.8498,6178.31,241.41,-999,-999,-999,-999,1008.13,327.67,-999,397.78,-999,-999,-999,-999,38.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.01,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,242,58,9.974,0.1789,1.7994,9.9425,1.6317,1.8089,18540.39,240.89,-999,-999,-999,-999,1006.11,925.66,-999,1194.56,-999,-999,-999,-999,67.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,239,61,2.429,0.4378,0.456,2.427,0.4852,0.4653,2974.29,30.08,-999,-999,-999,-999,1003.52,461.73,-999,540.21,-999,-999,-999,-999,52.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.001,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,201,99,3.429,1.048,1.445,4.032,1.6023,1.3467,4312.21,220.6,-999,-999,-999,-999,1007.41,190.34,-999,290.57,-999,-999,-999,-999,36.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,23.9155,3.4107,0.2218,23.9155,3.4107,0.2218,50338.17,754.94,-999,-999,-999,-999,1000.92,1441.29,-999,1832.54,-999,-999,-999,-999,68.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,19.3995,0.8923,0.4085,19.3995,0.8923,0.4085,50338.17,754.94,-999,-999,-999,-999,1000.92,1305.52,-999,1832.54,-999,-999,-999,-999,68.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.003,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,223,77,17.074,0.2485,0.1075,17.0165,7.6726,0.1608,23508.87,265.57,-999,-999,-999,-999,1004.95,1182.7,-999,1442.47,-999,-999,-999,-999,67.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,297,3,20.556,3.1235,0.1853,20.555,3.13,0.1853,50337.99,755.13,-999,-999,-999,-999,1001.16,1355.46,-999,1832.31,-999,-999,-999,-999,68.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,24,276,6.221,0.2263,0.0307,16.9375,1.0065,2.0637,1858.92,24.46,-999,-999,-999,-999,1038.58,533.46,-999,378.62,-999,-999,-999,-999,40.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,0,300,-100,0,0,31.632,1.0674,1.3771,1852.08,24.37,-999,-999,-999,-999,1035.8,-999,-999,377.08,-999,-999,-999,-999,40.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.03,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,271,29,17.671,0.3262,3.0468,17.6505,2.013,3.0697,50338.67,755.06,-999,-999,-999,-999,1001.08,1259.72,-999,1832.39,-999,-999,-999,-999,68.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.003,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,203,97,33.73,5.4424,0.488,33.454,19.617,0.759,20605.51,798.11,-999,-999,-999,-999,998.25,571.61,-999,729.46,-999,-999,-999,-999,39.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.311,0.0352,0.038,4.311,0.0352,0.038,1852.08,24.37,-999,-999,-999,-999,1035.8,476.52,-999,377.08,-999,-999,-999,-999,40.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.03,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,2.66,0.0362,0.043,2.66,0.0362,0.043,1852.08,24.37,-999,-999,-999,-999,1035.8,457.26,-999,377.08,-999,-999,-999,-999,40.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.003,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,193,107,17.846,5.3397,2.1918,16.706,8.6741,3.3676,16777.92,753.85,-999,-999,-999,-999,999.46,425.59,-999,611.15,-999,-999,-999,-999,39.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.003,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,226,74,5.268,1.118,0.893,5.378,1.236,1.1617,12652.13,719.25,-999,-999,-999,-999,1003.4,238.41,-999,471.92,-999,-999,-999,-999,39.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.003,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,213,87,10.078,0.2338,0.1455,9.998,4.6304,0.2269,18540.55,240.67,-999,-999,-999,-999,1005.2,929.66,-999,1195.13,-999,-999,-999,-999,67.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.01,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,238,62,19.406,3.1033,0.204,19.258,5.3104,0.3366,50333.29,754.76,-999,-999,-999,-999,1000.7,1305.68,-999,1832.54,-999,-999,-999,-999,68.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,224,76,5.659,0.956,0.0926,5.634,2.2592,0.1263,7662.95,88.67,-999,-999,-999,-999,1020.85,696.61,-999,814.37,-999,-999,-999,-999,57.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,224,76,3.451,0.5896,0.641,3.4415,0.9371,0.6585,3897.28,37.97,-999,-999,-999,-999,1004.31,528.59,-999,629.23,-999,-999,-999,-999,56.41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,229,71,8.11,1.3594,0.0785,8.0825,3.3439,0.1028,9919.43,101.57,-999,-999,-999,-999,1004.57,840.4,-999,983.1,-999,-999,-999,-999,66.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.003,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,33.725,2.8816,0.2772,33.427,24.481,0.5508,61824.56,799.23,-999,-999,-999,-999,999.58,1695.9,-999,2187.11,-999,-999,-999,-999,69.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.003,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,220,80,18.1345,3.1349,1.6224,16.6825,7.8032,3.0576,50336.76,753.95,-999,-999,-999,-999,999.62,1273.74,-999,1833.61,-999,-999,-999,-999,68.89,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,201,99,9.536,0.192,1.764,9.449,5.3542,1.838,18539.6,240.86,-999,-999,-999,-999,1005.99,919.86,-999,1194.57,-999,-999,-999,-999,67.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,217,83,16.172,0.1711,0.116,16.119,8.3347,0.1602,23508.38,265.5,-999,-999,-999,-999,1004.68,1178.52,-999,1442.65,-999,-999,-999,-999,67.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.001,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,226,74,5.5105,1.8715,0.4375,5.572,1.7664,1.0236,12649.08,718.46,-999,-999,-999,-999,1002.3,242.81,-999,472.06,-999,-999,-999,-999,39.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.001,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,187,113,18.525,4.8525,1.6531,16.7175,8.7034,3.6152,16776.88,753.43,-999,-999,-999,-999,998.9,431.5,-999,611.27,-999,-999,-999,-999,39.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.001,100,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,200,100,32.016,0.7007,5.9356,31.702,17.8812,6.1882,20606.89,797.81,-999,-999,-999,-999,997.88,566.18,-999,729.64,-999,-999,-999,-999,39.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,207,93,18.553,2.1361,0.2072,18.44,10.8292,0.2919,50331.86,754.68,-999,-999,-999,-999,1000.58,1283.66,-999,1832.53,-999,-999,-999,-999,68.89,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,205,95,32.029,2.7274,5.7312,31.8555,23.0503,5.8355,61818.47,799.11,-999,-999,-999,-999,999.44,1688.17,-999,2187.06,-999,-999,-999,-999,69.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,6.281,0.099,0.1066,6.281,0.099,0.11,5031.33,75.88,-999,-999,-999,-999,1012.23,618.06,-999,578.65,-999,-999,-999,-999,49.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.1,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,6.096,0.51,0.019,6.096,0.51,0.019,13000.15,38.07,-999,-999,-999,-999,1006.0,2283.45,-999,2097.16,-999,-999,-999,-999,103.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.542,0.1682,0.163,7.542,0.1682,0.163,37962.07,720.0,-999,-999,-999,-999,1004.37,824.2,-999,1415.18,-999,-999,-999,-999,68.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.665,0.2301,0.6622,8.665,0.2301,0.6622,37962.07,720.0,-999,-999,-999,-999,1004.37,883.14,-999,1415.18,-999,-999,-999,-999,68.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.01,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,2.471,0.3566,0.09,2.4715,0.3568,0.0917,5031.6,75.94,-999,-999,-999,-999,1012.98,468.48,-999,578.47,-999,-999,-999,-999,49.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.2485,0.1893,0.0675,5.2485,0.1893,0.0675,5031.36,75.91,-999,-999,-999,-999,1012.63,647.28,-999,578.54,-999,-999,-999,-999,49.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.5435,0.1245,0.5651,5.5435,0.1245,0.5651,12949.09,220.34,-999,-999,-999,-999,1006.27,694.88,-999,872.8,-999,-999,-999,-999,63.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,1.0,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,9.5255,0.0235,0.0205,9.5255,0.0235,0.0205,13000.15,38.07,-999,-999,-999,-999,1006.0,2210.32,-999,2097.16,-999,-999,-999,-999,103.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.3,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.1325,0.1665,0.1558,7.1325,0.1665,0.1558,12949.09,220.34,-999,-999,-999,-999,1006.27,781.72,-999,872.8,-999,-999,-999,-999,63.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,0,300,-100,0,0,21.578,1.1116,0.99,5031.36,75.91,-999,-999,-999,-999,1012.63,-999,-999,578.54,-999,-999,-999,-999,49.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.003,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,1.288,0.236,0.236,1.2885,0.2365,0.2355,1852.08,24.41,-999,-999,-999,-999,1037.53,330.38,-999,376.58,-999,-999,-999,-999,40.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.03,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,293,7,5.432,0.8826,0.2055,5.4395,0.8887,0.6508,37961.33,719.82,-999,-999,-999,-999,1004.11,706.85,-999,1415.33,-999,-999,-999,-999,68.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.01,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,280,20,3.149,0.9782,0.4995,3.462,1.2276,0.6926,12948.1,220.37,-999,-999,-999,-999,1006.39,536.53,-999,872.64,-999,-999,-999,-999,63.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,1.0,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.068,0.203,0.2195,8.068,0.203,0.2195,12949.09,220.34,-999,-999,-999,-999,1006.27,804.17,-999,872.8,-999,-999,-999,-999,63.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.03,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,3.253,0.0812,0.067,3.253,0.0812,0.067,5031.36,75.91,-999,-999,-999,-999,1012.63,532.68,-999,578.54,-999,-999,-999,-999,49.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.01,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,1.822,0.0482,0.037,1.822,0.0482,0.037,1852.08,24.37,-999,-999,-999,-999,1035.8,368.06,-999,377.08,-999,-999,-999,-999,40.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.03,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.587,0.7612,0.562,4.587,0.7612,0.562,12949.09,220.34,-999,-999,-999,-999,1006.27,639.35,-999,872.8,-999,-999,-999,-999,63.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.3,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.702,0.022,0.024,7.702,0.022,0.024,13000.15,38.07,-999,-999,-999,-999,1006.0,2396.47,-999,2097.16,-999,-999,-999,-999,103.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.03,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.6505,0.0247,0.4785,4.6505,0.0247,0.4785,13000.15,38.07,-999,-999,-999,-999,1006.0,2037.26,-999,2097.16,-999,-999,-999,-999,103.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.1,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,6.2885,0.1497,0.1157,6.2885,0.1497,0.1157,37962.07,720.0,-999,-999,-999,-999,1004.37,758.09,-999,1415.18,-999,-999,-999,-999,68.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.01,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,3.633,0.028,0.021,3.633,0.028,0.021,13000.15,38.07,-999,-999,-999,-999,1006.0,1821.11,-999,2097.16,-999,-999,-999,-999,103.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.003,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,270,30,2.097,0.584,0.394,2.1045,0.5696,0.413,5032.06,75.87,-999,-999,-999,-999,1011.93,433.69,-999,578.8,-999,-999,-999,-999,49.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,259,41,1.197,0.3387,0.2327,1.2085,0.3355,0.2357,1851.61,24.57,-999,-999,-999,-999,1043.62,324.25,-999,375.1,-999,-999,-999,-999,40.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.003,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,244,56,2.9685,0.9036,0.6836,3.009,0.9093,0.6942,12950.46,220.72,-999,-999,-999,-999,1007.97,521.92,-999,872.15,-999,-999,-999,-999,63.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.01,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,237,63,4.877,1.4353,0.911,5.124,1.6453,0.9165,37955.09,719.18,-999,-999,-999,-999,1003.23,671.81,-999,1415.71,-999,-999,-999,-999,68.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.001,300,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,228,72,1.976,0.548,0.3887,2.004,0.5805,0.4103,5030.79,75.89,-999,-999,-999,-999,1012.28,423.41,-999,578.64,-999,-999,-999,-999,49.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.003,1000,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,287,13,3.634,0.03,0.022,3.6335,0.0318,0.0235,13000.33,38.06,-999,-999,-999,-999,1005.76,1825.92,-999,2097.37,-999,-999,-999,-999,103.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
